id,x,y,timestamp,severity,speed_limit,weather,road_state
29489,130.03354178097,85.8562346613101,1463940300,1,90,1,1
29490,130.015377573344,85.9451422808685,1464245940,1,70,0,0
29491,130.022177589765,85.9370349570391,1463401800,1,90,0,0
29492,130.187042865595,85.9176412577053,1463642340,1,50,0,0
29493,129.970202837563,85.9184916986237,1464627300,1,90,1,1
29494,129.896039000215,85.8365656201896,1462378260,1,90,0,0
29495,129.947323651197,85.781298021428,1462521480,1,50,0,0
29496,130.147720407948,85.8064146072773,1462611300,1,0,0,0
29497,129.891104256115,85.8296139420163,1462366200,1,50,0,0
29498,130.135894980195,85.7448386365639,1464183000,1,90,0,0
29499,129.924771639717,85.8645302382126,1464452400,1,70,0,0
29500,130.054329918336,85.8704527119316,1462195200,1,30,0,0
29501,130.026789674115,85.8527029108532,1462300620,1,50,0,0
29502,129.915136369334,85.813841575298,1462461900,1,90,0,0
29504,129.95202016558,85.8668275612058,1463058420,1,50,0,0
29506,130.147046177486,85.8780876485519,1463147400,1,0,0,0
29507,130.179759081607,85.8448350782041,1464154800,1,0,0,0
29508,130.085272461233,85.9003441919815,1464178800,1,70,0,0
29509,130.019036946395,85.7997090430877,1464251100,1,0,0,0
29510,130.11886515841,85.9113236428154,1464339600,1,50,0,0
29512,129.888787148582,85.8973390256075,1464532800,1,90,0,0
29513,130.165695475915,85.9488778566471,1464622800,1,0,7,5
29514,130.656996797202,85.8595020340957,1400445720,1,90,0,0
29515,130.64063431582,85.9069384320198,1400401500,1,70,0,0
29516,130.645211256846,85.8148935374359,1401381720,1,50,0,0
29518,130.335699435558,85.908484949433,1430747700,1,30,0,3
29519,130.567369926256,85.9395630873744,1401257400,1,70,1,1
29520,130.301941094037,85.8340234488535,1432458900,1,50,0,0
29521,130.690774316638,85.9397929562762,1400568000,1,0,0,0
29523,130.668680496496,85.9047339074521,1400521800,1,70,0,0
29524,130.311735739416,85.904212163892,1433030400,1,30,0,0
29525,130.680567576698,85.9178697810673,1399410900,1,0,7,5
29527,130.341597688682,85.894834390991,1432721340,1,50,0,0
29528,130.330082709693,85.8937305930317,1432134180,1,50,0,0
29529,130.314033229419,85.8925798682599,1431609360,1,50,1,1
29530,130.330518407179,85.9365951634479,1430923080,1,50,0,0
29531,130.336227068037,85.8711306484561,1432098900,1,50,1,1
29532,130.321638849292,85.8989540527374,1431326040,1,30,0,0
29533,130.327215575325,85.9011295033738,1431356400,1,50,0,0
29535,130.217460703733,85.7872630175836,1430227200,1,90,7,5
29536,130.320077472196,85.8954557239871,1432198500,1,30,0,0
29537,130.352999279876,85.8721912123926,1432437900,1,50,0,0
29538,130.295534190375,85.9014822050777,1432188180,1,50,0,0
29539,130.295534190375,85.9014822050777,1431510420,1,50,0,0
29540,130.310429004942,85.9188027516489,1431858600,1,50,0,0
29541,130.549906610128,85.9857494705885,1399992000,1,0,0,0
29542,130.556565424116,85.9897196244412,1401566340,1,30,0,3
29543,130.549608062727,85.9895241882078,1400291400,1,0,0,0
29547,130.722594473873,85.9643142892406,1400511600,1,50,0,0
29548,130.718976779888,85.9137410241178,1401007980,1,0,0,0
29550,130.727744585252,85.9093823961449,1401041400,1,70,0,0
29551,130.75438998291,85.9423479808174,1399352640,1,70,0,0
29552,130.782354961903,85.9240401819985,1401181560,1,70,0,0
29553,130.757410505485,85.9628022720786,1400413140,1,50,0,0
29554,130.80612464066,85.935297707663,1400920200,1,50,0,0
29555,130.718935732859,85.9254341157605,1400526960,1,50,0,0
29556,130.75911627764,85.9585558913537,1400429940,1,50,0,0
29557,130.76938540645,85.9596594382916,1399632540,1,70,0,0
29558,130.760024537948,85.9678667118955,1399449600,1,50,0,0
29559,130.752801279619,85.915378034045,1400149800,1,50,0,0
29560,130.735459184156,85.8579495002722,1401547740,1,70,0,3
29562,130.764792169064,85.8329157890519,1401587640,1,50,0,0
29563,130.721348414457,85.8460445933152,1400082300,1,50,0,0
29565,130.713027892259,85.853213319882,1401336600,1,50,0,0
29566,130.72372755356,85.8311049301693,1400506200,1,50,0,3
29568,130.709623648293,85.8503311455972,1401096420,1,0,0,0
29570,130.317218056628,85.8994721077327,1431286980,1,30,0,0
29573,130.3295557124,85.8922325965712,1432393200,1,50,0,0
29575,132.03914345339,85.7262474730144,1463413800,1,50,0,0
29576,130.318120474542,85.8741398242921,1431700680,1,50,0,0
29577,130.301339824347,85.922050286527,1432283400,1,30,7,5
29578,130.724834707641,85.8468796981485,1401729960,1,50,0,0
29579,130.300818239503,85.8836872871609,1432738800,1,0,7,5
29580,132.061077542377,85.7000234615256,1463409300,1,20,0,0
29582,130.331667418101,85.9036485717092,1431723600,1,50,7,5
29584,132.048041408968,85.7676456890584,1463986200,1,70,1,1
29586,130.448342254987,85.9612254319873,1431136980,1,50,0,1
29587,130.445736186165,85.9521857723703,1432540800,1,50,0,0
29590,130.427635274756,85.9845949095367,1432999800,1,70,0,0
29591,130.424104820969,85.9256265262861,1430634480,1,90,2,0
29592,130.409273737117,85.94664858177,1430662260,1,70,1,1
29593,130.477253169836,85.8929387105436,1432905660,1,50,0,0
29594,130.436119690923,85.8340071865232,1432847700,1,50,7,0
29595,130.382692348365,85.8303495184923,1432512600,1,50,0,0
29596,130.363018339043,85.9130737903567,1430836140,1,70,0,0
29597,130.420703037051,85.8857299833342,1430982300,1,50,0,0
29598,130.438034603784,85.828733282232,1432112400,1,30,0,0
29599,130.427050742525,85.8137253371945,1433027460,1,70,0,0
29600,130.461082905406,85.9510393225096,1431690660,1,70,0,0
29601,130.424264255319,85.8917377139736,1431248340,1,70,0,0
29602,130.445715022712,85.8304823304634,1431508440,1,50,0,0
29603,130.454732916547,85.8457803876209,1432571580,1,70,0,0
29604,130.35961827007,85.9116232936254,1430575920,1,50,0,0
29605,130.421015168389,85.8089272029625,1431105240,1,50,0,0
29606,130.434615901565,85.8402498337815,1432657500,1,90,0,3
29607,130.398680213356,85.9874652155946,1433007600,1,0,7,5
29608,130.436562864203,85.9756729823737,1432999920,1,50,0,0
29609,130.375396353303,85.9179823191772,1431700620,1,50,0,0
29610,132.050229808686,85.7436811417521,1462435740,1,70,0,0
29611,130.448935540277,85.8233881693712,1431903960,1,70,0,0
29612,132.049212328322,85.7541206674088,1463286720,1,70,0,0
29613,132.045197043548,85.782106726097,1463753640,1,70,1,1
29614,132.054175233547,85.7466675411844,1462621320,1,50,0,0
29616,132.057130821271,85.7481405863281,1464586200,1,50,0,1
29617,132.049055616805,85.7558196691866,1464674640,1,0,0,4
29618,131.028930374765,85.4665237313036,1399380300,1,50,0,0
29619,132.009179822811,85.8233527841672,1462739580,1,50,0,0
29620,131.083980955971,85.3253786378626,1463975100,1,50,0,1
29621,132.048125494368,85.765202856129,1462620120,1,70,0,0
29623,130.68364066759,85.5675901396849,1464188280,1,0,0,0
29624,131.021648506305,85.4655781527073,1400661000,1,50,0,0
29625,130.96904707293,85.3743998585875,1400595480,1,50,0,0
29626,130.978854393115,85.4138324800157,1400219100,1,50,0,0
29627,131.015945742609,85.470022121065,1399554420,1,50,0,1
29629,131.035951913865,85.4445298445679,1400249400,1,0,7,5
29631,131.026632631771,85.4581386426935,1399456500,1,30,1,1
29632,131.048811596975,85.447257600554,1400328000,1,50,7,5
29633,131.053544501183,85.4877967058952,1400410800,1,70,0,0
29635,131.02089602305,85.4581934450874,1399553100,1,50,0,1
29638,131.028318310016,85.4613840594595,1400263680,1,50,0,0
29639,131.025806154051,85.4556537017314,1400622300,1,50,1,1
29640,131.140451423423,85.4078673393823,1462259700,1,70,0,0
29641,131.024099357892,85.4593201235876,1400838300,1,50,0,0
29643,130.979540112377,85.4294345237419,1401725700,1,70,0,0
29645,131.12928592093,85.4016135001143,1464165900,1,70,0,0
29647,130.904392752569,85.4705816029756,1462689120,1,0,0,0
29648,131.032623905362,85.4428972530562,1464308700,1,50,0,0
29649,131.038741928391,85.4488436595529,1463330520,1,50,0,0
29651,131.012148133533,85.4771830798402,1463996640,1,50,1,1
29652,131.024597395161,85.4587003422715,1464346200,1,0,0,0
29653,130.972450478974,85.4165005878379,1463408640,1,50,0,0
29654,131.042016424211,85.4545329447054,1463146800,1,50,7,5
29656,131.019030591537,85.4539873549218,1462550340,1,50,0,0
29658,130.713129784278,85.5272614405195,1463744700,1,50,0,0
29660,130.661745752551,85.5982287350248,1461247500,1,50,0,0
29661,0,0,1464265200,1,0,0,0
29662,130.65832804464,85.520931634306,1464651000,1,70,1,1
29663,130.857799540452,85.4562191669965,1401561600,1,50,0,0
29665,130.884507823305,85.4777970332999,1399994880,1,90,0,0
29666,130.402922199533,85.9109853942753,1432273800,1,50,0,0
29667,130.904581105454,85.4199839246166,1400425620,1,50,7,5
29669,130.935731505031,85.4569119440766,1400593800,1,50,7,5
29670,130.386520403688,85.8674122739868,1430931600,1,50,0,0
29671,130.946360067278,85.4679650390527,1401049920,1,50,0,0
29672,130.346365113376,85.889415702555,1430470320,1,70,0,0
29674,130.327066599083,85.8357227288508,1432300800,1,70,0,0
29675,130.919281669791,85.4455076970469,1399530060,1,70,0,0
29676,130.383166211735,85.869706762464,1432243920,1,90,7,5
29678,130.909647609277,85.4500691803147,1399639080,1,50,0,0
29679,130.939140088233,85.4865959958252,1401646320,1,50,0,0
29680,130.910553960995,85.4110868433768,1401271800,1,50,0,0
29681,130.897928771745,85.4682740589756,1400672340,1,0,7,5
29682,130.894987932255,85.4719615114908,1399870140,1,50,0,0
29684,130.911979264399,85.409432716514,1400220840,1,50,0,0
29685,130.900604290149,85.4745063719121,1399728840,1,70,1,1
29686,130.94868351163,85.4698492722931,1399528380,1,70,0,0
29687,130.982588807976,85.4536264188168,1463061540,1,30,0,0
29689,131.040671271211,85.4137886535089,1463162160,1,50,0,0
29691,130.976096109891,85.4555362800222,1462724400,1,0,7,5
29693,130.923467028132,85.4084182655114,1463148000,1,0,0,0
29694,131.012485048968,85.4834431979228,1463816280,1,70,0,0
29695,131.019398802255,85.4646366719799,1462761000,1,50,0,0
29696,131.020509743329,85.448472268545,1462212060,1,50,7,5
29699,130.982273142171,85.4501876664714,1464435720,1,0,0,0
29700,130.94516126375,85.5184434304963,1400250600,1,0,7,5
29701,131.010595567615,85.4607108169181,1462543500,1,50,0,0
29702,130.945233189202,85.5459753792304,1401202500,1,90,1,1
29703,130.97970695317,85.4322361480175,1464259500,1,0,0,0
29704,130.95098903613,85.5226697701152,1401689520,1,50,0,0
29705,130.903516236699,85.5372330863698,1400598300,1,50,0,0
29709,129.896013424495,85.6211145999788,1430984760,1,50,7,5
29710,130.919530444303,85.4454532437798,1462723800,1,70,0,0
29712,130.98510188991,85.4564951076605,1462817460,1,50,0,0
29713,130.937852740488,85.5230404391602,1401298620,1,50,1,1
29714,129.897803118097,85.6148484044239,1431244500,1,90,0,0
29715,131.012148133533,85.4771830798402,1463065920,1,50,0,0
29716,130.968836506902,85.5138315231855,1401723360,1,70,0,0
29717,129.897757313252,85.6354482748568,1431009780,1,0,0,0
29719,130.928510732626,85.5049299187218,1400508000,1,0,7,5
29720,130.957747156548,85.4478091915914,1464708300,1,70,0,0
29721,130.935697846808,85.5336670146169,1399370400,1,0,7,5
29722,130.894109040641,85.4574397032529,1464143760,1,70,0,0
29723,130.943628762419,85.5160288287411,1400576400,2,30,0,0
29724,131.012328328858,85.5060611927971,1463401380,1,70,0,0
29725,130.985441049347,85.4952106472653,1401205920,1,70,1,1
29726,131.049597095819,85.4534708849302,1457124240,1,50,0,0
29727,130.96294867265,85.5194640785484,1399389480,1,50,0,0
29728,130.946553504738,85.5107591439729,1400513760,1,50,0,0
29729,130.958173031077,85.5321217690905,1400077800,1,70,0,0
29730,130.989700138003,85.5052319799939,1400131500,1,70,0,0
29731,131.016223603104,85.4698313186003,1462887720,1,0,0,1
29732,130.957331006835,85.4968188932436,1400010000,1,70,0,0
29734,130.939716493192,85.546356800522,1400722620,1,90,0,0
29736,130.94974188976,85.52880364276,1400682780,1,50,0,0
29737,130.983978704419,85.3578968265583,1463164140,1,70,0,0
29738,130.943564135328,85.5165764960903,1400928420,1,30,0,0
29740,130.946452173442,85.5218939183164,1399578600,1,50,1,1
29741,131.028066392757,85.4715203923282,1462043760,1,50,0,0
29742,130.991250253951,85.4546600439269,1462461000,1,50,0,0
29743,130.945184093491,85.526764193643,1399357500,1,50,0,0
29744,130.942189755879,85.5133798982158,1399991940,1,50,0,0
29745,130.94615247271,85.5212035953852,1399902600,1,50,0,0
29747,130.919125112195,85.5390154246575,1400562000,1,0,7,5
29748,130.945611190595,85.5121817730579,1400753160,1,30,0,5
29749,130.945673913485,85.5120411808579,1400845080,1,25,0,0
29750,130.040189445395,85.6670727684403,1432648080,1,50,0,0
29751,130.114810517039,85.5858896003178,1431594900,1,90,0,0
29752,130.082391013955,85.7151691595346,1431499500,1,90,0,0
29753,130.054760789009,85.6717107185914,1432879680,1,50,0,0
29756,130.121939811583,85.5896870536104,1431069780,1,70,6,0
29757,130.031673724772,85.6095768087735,1432477380,1,90,0,0
29758,130.094556917607,85.7281119964786,1432027200,1,50,7,5
29759,130.165250376345,85.6774388045737,1431953040,1,70,0,0
29760,130.000605151588,85.6955550959316,1431595500,1,90,0,0
29761,130.03657321039,85.6726362374992,1431009480,1,50,0,0
29762,130.093944945316,85.7561152556845,1430921880,1,90,0,0
29763,130.143568282796,85.6426154820516,1431325080,1,50,0,0
29764,130.04503166846,85.6265052910185,1431124200,1,90,0,1
29766,130.029684826903,85.6656352317763,1431692040,1,50,0,0
29767,130.054007238911,85.6853059020453,1431624660,1,90,1,1
29768,130.025540139523,85.6810442329832,1431243720,1,90,0,0
29769,130.106081351635,85.7307505469024,1430679000,1,50,0,0
29770,130.128880823003,85.600109824659,1431610620,1,90,1,1
29771,130.998324140774,85.4829469662292,1462370340,1,70,0,0
29773,129.920810670005,85.5413666886464,1433013660,1,50,0,0
29775,129.878565678793,85.5863836026163,1432716000,1,50,0,0
29776,129.924809270284,85.5388080294415,1432480260,1,50,0,0
29777,129.931238884411,85.5507845384242,1431852300,1,50,0,0
29778,129.900372364223,85.5544321266239,1431783900,1,50,0,0
29779,129.842826254766,85.598152638147,1431657720,1,50,1,1
29780,129.949447963926,85.5478772370043,1430584200,1,70,0,0
29781,130.004375341288,85.4947074349805,1432975500,1,50,0,0
29782,129.846418257495,85.5952586282666,1432197720,1,50,0,0
29783,129.936596649454,85.539182311104,1431449640,1,50,0,0
29785,129.916815743034,85.5629225128502,1431527700,1,50,7,5
29786,131.162800750678,85.6561447769924,1464614940,1,0,7,5
29787,129.950236236935,85.5572771954762,1431244140,1,50,0,0
29788,129.962024655344,85.5505236142755,1431587520,1,50,0,0
29789,131.003840270853,86.0186207196979,1462251660,1,50,0,0
29790,129.838548885968,85.5926926349286,1430813280,1,50,0,1
29791,129.854097248313,85.5955401568012,1432117020,1,50,0,0
29793,130.993514843784,85.5476635645033,1400224200,1,0,7,5
29794,130.998440619189,85.5597756704172,1400062200,1,30,1,1
29795,131.006177357139,85.5377017501128,1400652600,1,0,7,5
29797,131.066804529342,85.5095156991563,1399897200,1,50,1,1
29798,130.94770203438,85.5562533226675,1400678100,1,70,0,0
29799,131.007755914477,86.0043687143009,1464328020,1,50,0,3
29800,130.94367606297,85.5734589624238,1400175060,1,50,6,0
29801,131.001818601808,86.0225556344923,1463599500,1,50,0,0
29802,130.981177043305,85.5537260386265,1399577340,1,50,1,1
29803,131.06610809225,85.5081431029054,1399974300,1,50,0,3
29804,131.065427266549,85.5049315625832,1400703060,1,50,1,1
29805,131.017582773212,85.5185634958502,1400501580,1,70,0,0
29806,130.858292876898,85.6012492295807,1401120300,1,70,0,1
29807,130.83765440336,85.5952340940256,1400079480,1,70,0,0
29808,130.844172802371,85.5863175374495,1399903500,1,50,0,1
29809,131.010104371034,86.0258199968908,1462257000,1,50,0,0
29811,130.850965373497,85.594343653681,1401719400,1,70,0,0
29812,130.849618205078,85.5732067869744,1401712200,1,70,0,0
29813,130.845722365138,85.6094419093916,1401242100,1,70,0,0
29815,130.837661271394,85.5853915533506,1400837400,1,50,0,0
29816,130.823469699846,85.5828484850235,1400652120,1,50,0,0
29817,130.843374581304,85.5841156212279,1400481120,1,50,0,0
29818,130.835085327316,85.581904167026,1400669400,1,50,0,0
29819,130.784109869061,85.5946613916431,1400223900,1,50,0,0
29820,130.811868105327,85.5377232380928,1399618560,1,50,0,0
29821,131.002552587212,85.9908367295964,1462379040,1,50,0,0
29823,131.043707275412,85.9247556794707,1464445620,1,50,0,2
29824,130.845260157429,85.5855335723252,1401613200,1,50,0,0
29825,131.062846495982,85.9659430862135,1464103200,1,50,0,0
29826,131.016622687365,85.9993190577952,1463148000,1,50,0,0
29827,131.009963360197,85.998588075341,1463916000,1,0,0,0
29828,131.052903365096,86.0048169972452,1462571220,1,50,0,0
29829,129.898188503355,85.5734204713431,1431369180,1,50,0,0
29830,129.911940966045,85.5706308677137,1431961680,1,90,0,0
29831,131.008421008814,85.9946613647559,1463750400,1,0,7,5
29832,131.018174732941,85.9603486941158,1464603360,1,50,1,1
29833,129.929417964792,85.5627570690616,1432087620,1,70,0,5
29834,129.851451990036,85.6198784680358,1432567620,1,50,0,0
29835,131.009322361699,85.9960934603015,1463126400,1,50,0,0
29836,130.155744740972,85.7976140885279,1430804520,1,70,0,0
29837,131.014249927149,85.959329306698,1462699920,1,50,0,0
29838,130.214209629166,85.8280247807781,1431923100,1,70,0,0
29839,129.925937913712,85.8463134010953,1431700800,1,90,0,0
29840,131.040697030255,85.9461946891715,1463150520,1,50,0,0
29841,129.924444399671,85.8644230282827,1431928140,1,90,0,0
29842,129.961904868264,85.853178864865,1431856740,1,90,0,0
29843,131.010673956487,85.9980507944255,1464588600,1,50,1,1
29844,129.993645135945,85.9689442326134,1431264420,1,0,0,0
29845,129.913105799806,85.8547686474093,1430826300,1,90,3,0
29846,129.879762588607,85.8284735567115,1431239160,1,90,0,0
29847,130.026307178001,85.8650732491429,1430839200,1,90,0,0
29848,131.065700747229,85.9655158590706,1462355100,1,30,0,0
29849,129.980906576882,85.8682290596768,1432910760,1,90,1,1
29850,0,0,1431007800,1,0,7,5
29851,130.045370102865,85.8779617237925,1431928080,1,50,0,0
29853,130.151995693678,85.9088641238616,1431364320,1,90,0,0
29855,129.955739379034,85.8961884925353,1430727300,1,70,0,0
29856,130.037026263676,85.8207362332613,1431590880,1,90,0,0
29857,130.034085878288,85.9662178952613,1432472700,1,90,0,0
29858,131.155916539131,85.6568075169091,1463680260,1,0,0,0
29859,130.090620601914,85.8166990715546,1431520260,1,90,0,0
29860,130.14214069712,85.7308129257898,1429399800,1,50,0,0
29861,130.052357493314,85.8835088674168,1431774780,1,30,0,0
29862,131.202498279947,85.7301255401711,1462642200,1,0,7,5
29863,130.200545846762,85.8704971008007,1433064420,1,50,0,0
29864,131.187593689348,85.6683667044424,1463659260,1,0,0,0
29865,130.093218275714,85.7782186556827,1430938200,1,90,0,0
29867,130.118775622026,85.8856461999903,1431518460,1,70,0,0
29868,131.097479951442,85.6635870329106,1464335700,1,0,1,1
29871,130.010800894809,85.9568326751859,1430578200,1,90,0,0
29872,131.178818819267,85.6539823100867,1462964700,1,0,7,5
29873,130.055450204558,85.8779187140934,1431093600,1,30,0,0
29874,131.101752836947,85.6245033781969,1463140200,1,0,0,0
29875,130.148878583618,85.7371890716734,1431010800,1,50,0,0
29876,131.12740565922,85.6500215561537,1463571300,1,0,0,0
29878,130.086871379645,85.829841242745,1431848520,1,50,0,0
29879,130.058915376774,85.854451779403,1432468620,1,30,6,0
29880,130.05397364527,85.8155119244425,1430653500,1,70,0,1
29881,130.934544430273,85.559077295996,1400259000,1,70,0,0
29882,130.121818035446,85.7473944983859,1433016120,1,90,0,0
29883,130.933661225685,85.6216151708855,1399489200,1,70,7,0
29885,130.962384742779,85.6460628749481,1401330000,1,50,0,0
29886,130.033441033268,85.8230642754339,1430736600,1,90,7,5
29887,130.944328756916,85.5893090288146,1401019620,1,50,0,0
29888,130.134044702201,85.7182973367497,1431461700,1,70,6,0
29889,130.937397475738,85.6182705157454,1401691260,1,70,0,0
29890,130.176635979667,85.8872686235643,1432455900,1,70,0,0
29891,130.91607198475,85.5664334280203,1400945040,1,50,0,0
29892,130.898093769498,85.5674815000337,1399456200,1,50,0,0
29893,130.914988918356,85.5633087451025,1400163780,1,30,0,0
29894,130.942028677356,85.6038779545122,1399821900,1,50,0,0
29895,130.942696354932,85.5910794322672,1400856000,1,50,0,0
29896,130.950113571753,85.617722901123,1399992840,1,70,0,0
29898,130.916435540871,85.5730153383544,1399790700,1,50,3,0
29899,130.142515078004,85.8624081107406,1433037120,1,70,0,0
29900,130.94899141639,85.588442208682,1400854440,1,70,0,0
29902,130.949412707725,85.6325792868926,1400768640,1,50,0,0
29903,130.861160949176,85.6319312203183,1401555000,1,50,0,0
29904,130.877018447292,85.6167556822469,1400162640,1,90,0,0
29905,130.833238791972,85.6479278297839,1400418600,1,50,7,5
29906,130.872001749487,85.6210966675461,1400781600,1,50,7,5
29907,130.866282794185,85.6287935697866,1400136300,1,50,0,0
29908,130.855054796216,85.6388196316026,1400265780,1,70,0,0
29909,130.869906389974,85.6328325836519,1400567520,1,50,0,0
29910,130.854014571863,85.6739954064117,1401615720,1,50,0,0
29911,130.824997681311,85.646821820058,1400514660,1,70,0,0
29912,130.817118873006,85.6501536633157,1401017400,1,70,7,5
29913,130.87093998409,85.6397601700824,1401585000,1,50,0,0
29914,130.865422642187,85.6315476278841,1399653420,1,50,0,0
29915,130.850717083526,85.6849965426187,1400609100,1,50,0,0
29916,130.874480794518,85.6244425300897,1401581220,1,30,0,0
29918,130.838519374671,85.6284755212024,1399734000,1,50,0,0
29919,130.86282557048,85.6223486555885,1400345340,1,50,0,0
29920,131.221866478545,85.7100504261555,1463734800,1,70,0,0
29921,131.205933546791,85.692118600809,1462973100,1,0,0,0
29922,131.146821464425,85.6618868192995,1463613300,1,0,0,0
29923,131.098524681816,85.6404347667321,1464682500,1,0,0,0
29924,131.17941372717,85.6718149765314,1462299120,1,0,0,0
29925,131.180938739933,85.6620916178145,1462814400,1,0,0,0
29926,130.96823361578,85.6761443222428,1399764600,1,70,0,0
29927,131.184058348785,85.6692370417191,1462884120,1,0,1,1
29928,131.184009299881,85.690517095972,1462962600,1,0,0,0
29929,131.187698276978,85.6861559110982,1463665020,1,0,0,4
29930,131.17089258127,85.6356333295005,1462886100,1,0,0,0
29931,131.152270228299,85.6554670711578,1464011340,1,0,0,0
29932,130.939253290508,85.7025704941846,1400652000,1,30,0,0
29933,131.208674282969,85.6948550178614,1463753100,1,0,0,0
29934,131.182305489179,85.6762458229867,1464614400,1,0,1,1
29935,131.180636467486,85.6655387193653,1463838000,1,0,0,0
29936,131.192050730679,85.670208115747,1462174500,1,0,0,0
29937,131.180719175111,85.6857359670879,1462343460,1,50,0,0
29940,131.857513353994,85.723697456134,1463518800,1,50,0,0
29941,131.773677636811,85.7711971482966,1464000600,1,70,1,1
29942,131.120976494209,85.4026781659905,1462869000,1,70,7,5
29943,131.786095089407,85.781870569052,1463051460,1,50,0,0
29944,130.944054284326,85.6934386372754,1400697900,1,50,0,0
29945,131.792857978935,85.7879931493451,1462894200,1,50,0,0
29947,131.674880645453,85.7305641781397,1462585800,1,0,0,0
29948,130.945723883083,85.7286451466469,1399723200,1,50,1,1
29949,131.80253859103,85.7632903683414,1462343400,1,50,7,5
29950,130.94989123658,85.7019560619466,1393083480,1,50,0,0
29951,132.031157221065,85.756500442864,1431351240,1,50,0,0
29952,130.763002546844,85.7039557538076,1400563200,1,50,0,0
29953,130.758792660645,85.6542218674805,1400487780,1,70,7,5
29954,130.764110358571,85.7038136766507,1399557600,1,50,1,1
29955,131.639197708962,85.7235970054334,1462382700,1,50,0,0
29956,130.948129906172,85.7308677164733,1399399500,1,70,0,0
29957,131.78898853744,85.7821813593205,1464694140,1,50,0,0
29958,131.809075463621,85.7429054420103,1464169800,1,0,7,5
29959,130.941727301307,85.7077975270871,1400595300,1,50,0,0
29960,131.684217662789,85.7660506817227,1463981820,1,70,0,1
29961,131.792155796033,85.7890508469403,1464495720,1,50,0,0
29962,131.835644400781,85.9419951669323,1462402980,1,0,7,5
29963,131.816266306943,85.7214573496882,1464695340,1,0,0,0
29964,131.778500411607,85.7734444045128,1464157800,1,70,0,0
29966,131.798227407144,85.7846156458002,1460464200,1,0,7,5
29967,131.639811508026,85.761402140952,1462548660,1,50,0,0
29968,131.746612834985,85.7935993947926,1462447200,1,70,0,0
29969,131.816266306943,85.7214573496882,1462725900,1,70,0,0
29970,132.033122036725,85.835488303091,1430809440,1,50,0,0
29971,131.677840162757,85.7852617495101,1464525900,1,0,1,1
29972,130.900061921265,85.729798674245,1400132520,1,50,0,0
29974,132.030318969248,85.7592984759164,1432757100,1,50,0,0
29978,130.780144285713,85.654834734957,1400604960,1,70,0,0
29979,132.053906814903,85.7140113121765,1431073800,1,0,7,5
29980,131.784384524903,85.7929166892758,1464609300,1,90,1,1
29981,130.977129765558,85.6993932930662,1401022620,1,50,0,0
29982,131.799589114316,85.766967449746,1464094740,1,0,0,0
29983,130.752750465999,85.6933197609925,1400079000,1,50,0,0
29985,130.823718523358,85.704232140735,1401708000,1,50,7,5
29986,131.827212765969,85.7054650341491,1462408140,1,70,0,0
29987,130.767890708818,85.6573516053197,1401113100,1,70,0,0
29988,131.719186273567,85.6916255336621,1464361440,1,0,0,0
29989,130.784052038547,85.7077076634726,1400133600,1,50,0,0
29990,131.779991203303,85.822164582198,1463998800,1,70,1,1
29991,130.732676241065,85.7228231786247,1400735700,1,70,0,0
29992,131.819529805715,85.7892501445008,1463485200,1,70,0,0
29993,130.753295099842,85.7060350538561,1400417100,1,70,7,5
29994,131.801680630571,85.7776537253652,1463033700,1,0,0,0
29995,130.730788545776,85.6712480937943,1399896000,1,50,7,5
29996,132.060049654022,85.7195475045127,1431623100,1,50,0,0
29997,131.841874687487,85.7990538415242,1462782060,1,70,0,0
29998,130.823718523358,85.704232140735,1401457500,1,50,0,0
29999,131.654849919396,85.7648771761888,1462443000,1,70,0,0
30000,130.820802569572,85.695747324974,1400337300,1,50,0,0
30001,131.756361754678,85.731418210149,1463064780,1,50,7,5
30003,131.786559490443,85.7876250622418,1462958700,1,50,0,0
30004,130.723262138263,85.7122990132206,1399026900,1,50,0,0
30006,130.743943957463,85.6658857517519,1400891100,1,50,7,5
30007,131.804450011892,85.7667813895787,1462273380,1,70,7,5
30008,130.782522705157,85.6570263642141,1400158680,1,50,0,0
30010,131.801342902017,85.7618553297477,1463036400,1,70,0,0
30012,131.844731869439,85.8063731958291,1462304400,1,0,7,5
30013,131.804817232215,85.7629255218501,1463056200,1,50,0,0
30014,131.645687887061,85.7649538512522,1462883880,1,70,0,0
30015,131.858161743018,85.8077329571494,1462575000,1,0,0,0
30016,131.807150531017,85.8300196964726,1462452000,1,70,0,0
30018,132.017782074476,85.8212704363305,1431178260,1,70,0,0
30019,132.042604134783,85.7931502466051,1432130700,1,70,0,0
30020,132.048106457898,85.7345801869357,1432672980,1,50,0,0
30021,132.048422951594,85.7628086401537,1432656000,1,70,0,0
30022,132.048542564088,85.7616975786936,1432825260,1,70,0,0
30024,132.049951372399,85.7459753366334,1432713480,1,70,0,0
30025,132.000562383223,85.9013388980057,1431407700,1,50,7,5
30026,131.131246320045,85.4034130582805,1432302300,1,70,0,0
30027,131.076653293334,85.3921822012218,1430988900,1,90,0,0
30028,131.185372849691,85.658302191798,1430905380,1,50,0,0
30029,130.746687727443,85.6717172932499,1401579600,1,50,0,0
30030,130.771959744009,85.6982999218447,1400264580,1,50,0,0
30031,131.807611724628,85.8262647462537,1463272500,1,0,0,0
30032,130.767890708818,85.6573516053197,1399363500,1,70,0,0
30034,130.773478196271,85.6572522591017,1399986600,1,70,0,0
